XGB1234kb4,ID,target
0.868257761002,27901,0
0.973682761192,27902,1
0.275448083878,27903,0
0.66435945034,27906,1
0.978860199451,27908,1
0.983805000782,27912,0
0.977530419827,27915,1
0.99384188652,27916,1
0.986927688122,27918,1
0.932158052921,27919,1
0.801799237728,27921,1
0.700108408928,27922,1
0.954420745373,27925,1
0.868662178516,27926,1
0.573516368866,27927,0
0.707821726799,27929,1
0.688686013222,27930,1
0.958681941032,27932,1
0.571180462837,27933,0
0.612472176552,27941,1
0.979089319706,27942,1
0.98311650753,27943,1
0.622733056545,27945,0
0.943513333797,27946,1
0.863414168358,27948,1
0.829083561897,27950,1
0.763435840607,27951,1
0.848866403103,27953,0
0.47407579422,27954,1
0.944848299026,27955,1
0.723161995411,27956,1
0.802286028862,27957,0
0.878215491772,27958,1
0.988100290298,27959,1
0.760742425919,27962,1
0.813465476036,27963,1
0.944869577885,27964,1
0.939110994339,27965,1
0.717402279377,27966,0
0.944310545921,27967,1
0.652198076248,27971,0
0.495476484299,27972,0
0.804885625839,27973,1
0.425747126341,27979,0
0.785041630268,27983,1
0.862926900387,27987,1
0.605868160725,27990,0
0.99617010355,27991,1
0.857678890228,27996,0
0.6586830616,27997,0
0.780218720436,27998,1
0.703289926052,28000,1
0.983569920063,28001,1
0.684436202049,28002,0
0.824014425278,28005,1
0.988644719124,28006,1
0.749262869358,28010,1
0.764792919159,28011,0
0.58085411787,28012,1
0.991982519627,28021,1
0.873564720154,28022,1
0.698977470398,28028,0
0.936433076859,28029,1
0.961973845959,28033,1
0.815809190273,28036,1
0.598270773888,28037,0
0.706378042698,28038,1
0.959313869476,28041,1
0.806538522243,28042,0
0.782514154911,28043,1
0.952273726463,28049,1
0.869298756123,28050,1
0.773977279663,28055,1
0.962029635906,28056,1
0.392960131168,28057,0
0.960398375988,28058,1
0.858882308006,28062,1
0.991693198681,28063,1
0.685065031052,28064,0
0.969973385334,28066,0
0.908898711205,28068,0
0.85199791193,28069,1
0.801964342594,28070,1
0.0790890976787,28071,0
0.641842961311,28072,1
0.658124744892,28073,1
0.866789698601,28074,0
0.705451667309,28079,1
0.924445211887,28082,0
0.95147383213,28085,1
0.659035503864,28086,0
0.920249938965,28087,1
0.967520833015,28089,1
0.0630851760507,28090,0
0.930019855499,28092,1
0.951477587223,28093,0
0.98822593689,28094,1
0.824718594551,28096,1
0.883354008198,28097,1
0.958287596703,28100,1
0.861278235912,28102,1
0.146518990397,28106,0
0.724615216255,28108,1
0.942043602467,28110,1
0.756219267845,28111,1
0.787810742855,28116,1
0.843011975288,28118,1
0.672082364559,28119,1
0.623873949051,28125,0
0.441644698381,28126,0
0.964505374432,28128,1
0.885971546173,28131,1
0.782395780087,28133,1
0.49307385087,28135,1
0.698723018169,28139,0
0.934882879257,28140,1
0.637719810009,28141,1
0.821984648705,28143,1
0.945351004601,28145,1
0.97665554285,28151,1
0.893067121506,28153,1
0.77876073122,28156,1
0.657832920551,28157,1
0.755283296108,28160,1
0.77121257782,28161,1
0.871729552746,28162,1
0.70625692606,28163,1
0.669248878956,28165,0
0.149788960814,28166,0
0.248073577881,28168,1
0.821752548218,28169,1
0.898051738739,28170,1
0.91132992506,28172,1
0.784046709538,28173,1
0.413366556168,28174,1
0.897897064686,28179,1
0.906040906906,28181,1
0.817685604095,28183,1
0.529170751572,28184,1
0.806944549084,28185,1
0.966715276241,28186,1
0.729952931404,28188,1
0.544981956482,28190,1
0.696608364582,28194,0
0.671832501888,28196,1
0.959172189236,28199,1
0.842741549015,28201,0
0.378061622381,28202,0
0.94046485424,28205,1
0.933124601841,28207,1
0.847940862179,28208,1
0.782785952091,28209,1
0.542115867138,28212,0
0.521653115749,28213,0
0.837418615818,28214,0
0.954737126827,28217,1
0.970985174179,28218,1
0.860418736935,28224,1
0.562861680984,28226,1
0.579322636127,28229,0
0.99467331171,28231,1
0.649804353714,28232,0
0.462101697922,28235,0
0.793408334255,28237,1
0.694599866867,28241,1
0.88634198904,28245,0
0.111646510661,28247,1
0.870762944221,28249,1
0.68798738718,28250,1
0.973172724247,28251,1
0.923966526985,28252,1
0.675797939301,28255,1
0.928666472435,28260,1
0.984376907349,28261,1
0.60923653841,28262,1
0.674066483974,28263,0
0.976343512535,28265,1
0.658241331577,28266,0
0.977528750896,28272,1
0.875184357166,28273,1
0.939548254013,28276,1
0.977590143681,28277,1
0.949608623981,28278,1
0.916880071163,28280,0
0.972067713737,28284,1
0.840487122536,28286,1
0.481813281775,28288,1
0.554351985455,28293,1
0.953898668289,28294,1
0.787737429142,28295,0
0.937066912651,28298,1
0.908969044685,28300,1
0.671945035458,28301,0
0.497155249119,28302,1
0.564703822136,28305,0
0.838294923306,28307,0
0.972217977047,28308,1
0.704909563065,28309,1
0.979624629021,28312,1
0.994489431381,28313,1
0.983671963215,28314,1
0.69118976593,28315,1
0.793863415718,28317,1
0.724741220474,28318,1
0.883218884468,28319,0
0.882103085518,28320,0
0.454256236553,28321,1
0.331249088049,28322,0
0.944261193275,28325,1
0.578201115131,28326,1
0.762019097805,28329,1
0.103405855596,28330,0
0.957609891891,28337,1
0.734479665756,28338,0
0.609275341034,28340,0
0.768557667732,28342,1
0.975980162621,28343,1
0.84789788723,28344,1
0.805043935776,28346,1
0.477301537991,28348,1
0.903886377811,28350,1
0.642421662807,28353,1
0.927505970001,28354,1
0.534660756588,28356,1
0.979357123375,28358,1
0.650476336479,28360,1
0.388373285532,28361,0
0.994179844856,28362,1
0.90634137392,28363,0
0.944544017315,28369,1
0.871514260769,28370,1
0.817768514156,28371,1
0.677777469158,28372,0
0.903515458107,28373,1
0.966757178307,28374,1
0.937755167484,28375,1
0.692447781563,28382,1
0.710146009922,28383,1
0.833516955376,28388,1
0.979988098145,28390,1
0.704954743385,28391,0
0.809398591518,28392,1
0.822464227676,28395,1
0.621466100216,28396,0
0.781501531601,28397,1
0.922187030315,28398,1
0.171258956194,28400,0
0.702069759369,28401,0
0.658417224884,28404,1
0.985581338406,28405,1
0.986127734184,28408,1
0.684811472893,28409,1
0.772311985493,28411,1
0.929146289825,28413,1
0.87694311142,28416,1
0.693136751652,28417,1
0.575551569462,28418,0
0.901967585087,28419,1
0.310823559761,28421,1
0.962445437908,28422,1
0.978540718555,28426,1
0.761475086212,28427,0
0.851513206959,28428,1
0.572790980339,28429,0
0.615372002125,28430,1
0.961322069168,28433,1
0.578837573528,28435,1
0.667931616306,28437,0
0.946464419365,28439,1
0.587996721268,28440,1
0.749656260014,28441,1
0.807542085648,28443,1
0.507601380348,28451,1
0.608877420425,28453,1
0.99087536335,28455,1
0.920979976654,28459,1
0.589606046677,28462,0
0.854373574257,28464,1
0.908459722996,28465,1
0.915689826012,28471,1
0.976910114288,28472,1
0.0895140022039,28473,0
0.77396696806,28477,1
0.797669291496,28478,1
0.722944140434,28483,1
0.68636572361,28485,1
0.866605877876,28486,1
0.825148105621,28495,0
0.831261754036,28496,1
0.162414684892,28499,1
0.931650400162,28501,1
0.863586604595,28506,1
0.566556572914,28508,1
0.620020031929,28511,0
0.987796723843,28512,1
0.444724351168,28516,0
0.516140282154,28518,1
0.843060672283,28520,1
0.612957417965,28521,0
0.625824391842,28522,1
0.909575164318,28524,1
0.888151705265,28528,1
0.94212949276,28529,0
0.910095214844,28530,1
0.783179938793,28531,1
0.982313096523,28532,1
0.996701180935,28534,1
0.929163813591,28536,1
0.983642876148,28538,1
0.745780706406,28540,1
0.935306549072,28542,1
0.893622040749,28544,1
0.708454549313,28545,1
0.92788374424,28546,1
0.0506769232452,28547,0
0.862889885902,28549,1
0.978392720222,28550,1
0.842188775539,28552,1
0.528987705708,28555,0
0.759667694569,28556,1
0.988685846329,28559,1
0.456749618053,28560,0
0.909182906151,28561,1
0.298795580864,28563,0
0.986048936844,28564,1
0.73302680254,28565,1
0.944857895374,28567,1
0.852724909782,28570,1
0.975847780704,28571,1
0.768993914127,28573,1
0.928118824959,28574,1
0.827911734581,28575,1
0.506940484047,28576,0
0.815320670605,28578,1
0.906577825546,28579,1
0.993806004524,28582,1
0.467020690441,28585,1
0.476601839066,28588,1
0.768222153187,28589,1
0.923110306263,28590,1
0.886655271053,28591,0
0.636592268944,28593,1
0.869706571102,28597,1
0.951805114746,28603,1
0.950702250004,28608,1
0.727528512478,28612,0
0.909889221191,28620,1
0.795969486237,28623,0
0.817297041416,28628,1
0.988801598549,28629,1
0.981971204281,28630,1
0.861923456192,28631,1
0.732580900192,28633,0
0.833316385746,28640,1
0.911058545113,28642,1
0.967413723469,28643,1
0.992223739624,28646,1
0.922441780567,28649,1
0.894281029701,28650,1
0.540111601353,28652,0
0.836098849773,28654,1
0.918064534664,28655,0
0.963512539864,28658,1
0.768755793571,28659,1
0.713902890682,28662,0
0.873661875725,28663,1
0.809585392475,28668,0
0.552627623081,28669,0
0.342145860195,28670,0
0.632143259048,28671,1
0.974208474159,28676,1
0.821271538734,28677,1
0.943245530128,28678,1
0.55803501606,28685,0
0.549519896507,28686,0
0.901969432831,28687,1
0.845284938812,28690,1
0.941808998585,28692,1
0.020958321169,28696,0
0.990764737129,28697,1
0.737174868584,28698,1
0.989283323288,28700,1
0.694752931595,28701,1
0.920133948326,28702,1
0.927985131741,28704,1
0.943997383118,28705,1
0.631029307842,28707,0
0.689313590527,28709,0
0.719635784626,28710,1
0.502081930637,28711,1
0.595718622208,28713,1
0.382076740265,28715,0
0.941994726658,28716,1
0.778345644474,28721,1
0.977875828743,28725,1
0.685160517693,28726,1
0.895677447319,28727,1
0.985052525997,28729,1
0.863426148891,28730,1
0.962680697441,28731,0
0.614466190338,28733,0
0.458856254816,28734,0
0.700747668743,28737,1
0.981954872608,28740,1
0.828352570534,28742,1
0.893935263157,28745,1
0.772327780724,28746,1
0.804918050766,28747,0
0.566806197166,28748,0
0.950467228889,28749,1
0.884442508221,28750,0
0.132300212979,28751,0
0.732190847397,28752,1
0.738714873791,28753,1
0.163863152266,28760,0
0.53352445364,28761,1
0.705435931683,28762,1
0.686951339245,28765,1
0.937694251537,28767,1
0.752516210079,28768,1
0.887073397636,28769,0
0.04100356251,28771,0
0.923943758011,28772,0
0.68605953455,28773,1
0.508078455925,28774,0
0.867457747459,28778,1
0.919155657291,28781,1
0.700040280819,28782,1
0.714276432991,28783,1
0.94662964344,28785,1
0.778237164021,28786,1
0.861824810505,28787,0
0.668964445591,28789,0
0.803672194481,28790,1
0.994457244873,28793,1
0.973565578461,28794,1
0.878870666027,28796,1
0.968796432018,28797,1
0.643001198769,28798,0
0.554602622986,28799,1
0.711590945721,28801,1
0.988832116127,28803,1
0.895346045494,28806,1
0.554573893547,28808,0
0.682921648026,28811,1
0.989623367786,28814,1
0.548627495766,28815,0
0.57111954689,28816,1
0.830648243427,28817,1
0.760977864265,28824,1
0.584556937218,28825,0
0.959546864033,28828,1
0.911596119404,28829,1
0.946763217449,28830,1
0.545047402382,28833,0
0.538405060768,28834,0
0.988833189011,28846,1
0.946304380894,28848,1
0.778891742229,28849,1
0.188864201307,28850,0
0.950479924679,28851,1
0.83525788784,28853,0
0.632512569427,28854,1
0.650482594967,28855,0
0.979018092155,28857,1
0.709687888622,28858,0
0.893963456154,28860,0
0.715581178665,28861,1
0.796037793159,28863,1
0.653720617294,28864,0
0.753969848156,28866,1
0.711850106716,28869,0
0.955726444721,28870,1
0.980237841606,28871,1
0.687355875969,28872,1
0.873205542564,28873,1
0.84969240427,28876,1
0.0235139615834,28877,0
0.847234547138,28879,0
0.430002301931,28882,0
0.860082805157,28883,1
0.92575699091,28885,1
0.738679468632,28888,1
0.99352222681,28889,1
0.876648366451,28891,1
0.958773195744,28894,1
0.9588804245,28898,1
0.903327465057,28899,1
0.983193993568,28900,1
0.96109598875,28901,1
0.985123574734,28902,1
0.954783558846,28903,0
0.93188148737,28904,1
0.956442177296,28906,1
0.990605771542,28909,1
0.857072234154,28911,1
0.888927102089,28915,1
0.929159104824,28916,1
0.861813187599,28922,1
0.961437225342,28926,1
0.656686842442,28927,0
0.936043322086,28928,1
0.660331785679,28930,1
0.950668036938,28931,1
0.0500877536833,28932,0
0.971741378307,28933,1
0.888973593712,28937,1
0.671701848507,28939,1
0.781236171722,28941,1
0.853877544403,28942,1
0.996226787567,28944,1
0.837645351887,28951,1
0.692193627357,28954,1
0.976438105106,28956,1
0.790480673313,28958,1
0.889896273613,28959,1
0.925285816193,28961,1
0.944281816483,28962,1
0.544999539852,28964,0
0.847240149975,28965,1
0.8584831357,28966,1
0.603954851627,28967,0
0.910447180271,28968,1
0.962104678154,28973,1
0.823575794697,28978,0
0.205098956823,28979,0
0.478955566883,28981,1
0.734658420086,28984,0
0.941091179848,28985,1
0.44972088933,28986,0
0.681672275066,28987,0
0.833342730999,28989,1
0.893573760986,28990,1
0.804311275482,28991,0
0.764507770538,28993,1
0.909260988235,28994,1
0.683084785938,28995,1
0.71542942524,28996,1
0.925857305527,28998,1
0.720046639442,28999,0
0.967539489269,29000,1
0.716175675392,29001,1
0.885564029217,29007,1
0.967329084873,29008,1
0.757895410061,29010,1
0.470660954714,29011,1
0.840247988701,29013,1
0.922924935818,29015,1
0.6385653615,29019,0
0.750698924065,29021,0
0.977368950844,29023,1
0.700932562351,29024,1
0.951779305935,29026,1
0.687705636024,29027,1
0.55668336153,29029,0
0.983698248863,29030,1
0.979061543941,29031,1
0.182069078088,29032,1
0.559006690979,29033,0
0.952350497246,29034,1
0.739402890205,29035,1
0.745950758457,29036,0
0.82689422369,29038,1
0.960815787315,29039,1
0.518861234188,29041,1
0.709326505661,29042,1
0.68929374218,29043,0
0.581967830658,29045,1
0.804881691933,29046,1
0.518612027168,29051,0
0.84237152338,29052,0
0.757363021374,29054,1
0.769620418549,29056,0
0.757285952568,29059,1
0.853260278702,29060,1
0.993366897106,29062,1
0.759149730206,29063,1
0.909482300282,29064,1
0.538620352745,29065,0
0.800785243511,29069,1
0.473311424255,29072,0
0.584801256657,29077,0
0.77168828249,29078,0
0.862059593201,29087,1
0.762615859509,29089,0
0.939130842686,29090,1
0.629856228828,29091,1
0.814439952374,29093,1
0.690677821636,29094,1
0.891429364681,29096,1
0.789748489857,29097,1
0.660397827625,29098,1
0.956659793854,29101,1
0.373395502567,29102,1
0.842704176903,29104,1
0.934310495853,29105,1
0.730904281139,29106,1
0.89310079813,29107,1
0.667855501175,29108,1
0.929337799549,29109,1
0.689931929111,29111,1
0.966461002827,29113,1
0.933037281036,29114,1
0.637731194496,29115,1
0.617860496044,29117,0
0.675368726254,29121,1
0.862852931023,29123,1
0.879175186157,29127,1
0.636623740196,29131,1
0.990994155407,29133,1
0.708757996559,29136,1
0.978638708591,29138,1
0.663253843784,29141,1
0.95823687315,29149,0
0.707414805889,29151,0
0.977175354958,29155,1
0.987179815769,29156,0
0.889049351215,29174,1
0.935111224651,29176,0
0.798423647881,29177,1
0.895201861858,29179,1
0.991191327572,29181,1
0.911560177803,29182,1
0.991323471069,29183,1
0.875302195549,29184,1
0.6947940588,29185,1
0.937227487564,29186,1
0.73490446806,29187,0
0.872174203396,29189,1
0.912162423134,29192,1
0.723274290562,29193,0
0.81371229887,29194,1
0.956395685673,29195,1
0.660379886627,29197,0
0.918450713158,29198,1
0.991043329239,29205,1
0.862738907337,29207,1
0.984773159027,29208,1
0.99347949028,29209,1
0.897034943104,29213,1
0.812697291374,29214,0
0.885153234005,29215,1
0.731889843941,29226,1
0.736280322075,29227,0
0.648134410381,29228,0
0.977399706841,29234,1
0.995802342892,29236,1
0.969039857388,29238,1
0.968791842461,29242,1
0.989118039608,29246,1
0.658006310463,29247,1
0.984515547752,29248,1
0.44095864892,29249,0
0.934286355972,29251,1
0.704107522964,29255,1
0.969269156456,29261,1
0.556971490383,29262,0
0.807459533215,29265,0
0.938497304916,29266,0
0.404009789228,29268,0
0.925719976425,29273,1
0.918735384941,29274,1
0.579254209995,29276,0
0.847100138664,29279,1
0.992113113403,29285,0
0.893668413162,29288,1
0.752488672733,29290,1
0.554924964905,29291,1
0.810876309872,29292,0
0.633431315422,29293,1
0.971904158592,29296,1
0.91917860508,29300,1
0.816968023777,29301,0
0.589804828167,29303,1
0.931970238686,29304,1
0.949853241444,29305,1
0.754428625107,29306,1
0.802873075008,29308,1
0.637260973454,29312,0
0.988568902016,29314,1
0.453670144081,29315,1
0.973545014858,29316,1
0.518180131912,29318,1
0.818194806576,29320,1
0.995077669621,29322,1
0.969340443611,29325,1
0.912291109562,29326,1
0.828778684139,29327,1
0.864618718624,29332,1
0.729271948338,29334,1
0.883055269718,29335,1
0.706423282623,29337,1
0.68514251709,29340,1
0.867394268513,29342,1
0.997323870659,29344,1
0.714868307114,29345,1
0.982309043407,29347,1
0.892717063427,29353,1
0.154827132821,29355,0
0.619117200375,29360,0
0.0554051697254,29361,0
0.808216154575,29362,1
0.373480409384,29363,0
0.98888528347,29364,1
0.657625854015,29365,1
0.938972234726,29368,1
0.949590265751,29369,1
0.607212126255,29372,1
0.950336277485,29373,1
0.669001638889,29374,1
0.959805727005,29375,1
0.287204861641,29377,1
0.626496911049,29378,0
0.929213404655,29380,1
0.990472197533,29387,1
0.977488040924,29389,1
0.664218127728,29393,0
0.991412997246,29394,1
0.912095785141,29395,1
0.865340769291,29397,1
0.69348692894,29398,1
0.537276446819,29400,1
0.985920071602,29402,1
0.786682069302,29403,1
0.824020445347,29404,1
0.853605806828,29411,0
0.885213851929,29413,1
0.159622177482,29415,0
0.4606077075,29417,1
0.921047151089,29418,1
0.885970413685,29419,1
0.885377347469,29420,1
0.463734418154,29421,1
0.0512614920735,29422,0
0.963663637638,29423,1
0.561221420765,29425,1
0.215286120772,29427,1
0.988015830517,29428,1
0.834330379963,29429,1
0.777449071407,29430,1
0.96730029583,29431,1
0.975330710411,29435,1
0.888779520988,29437,1
0.955743253231,29438,1
0.900808691978,29439,1
0.958553910255,29442,1
0.363212049007,29443,0
0.763025224209,29445,1
0.525292992592,29446,1
0.81962120533,29449,1
0.950060427189,29451,1
0.841928184032,29452,1
0.931123077869,29453,0
0.862382292747,29456,1
0.701506912708,29457,1
0.715508043766,29458,1
0.979350268841,29461,1
0.779899179935,29463,1
0.599816679955,29464,1
0.7900416255,29465,1
0.89429718256,29467,1
0.699365615845,29468,1
0.81518638134,29469,1
0.7815335989,29470,0
0.771537065506,29472,1
0.72978323698,29474,1
0.499259620905,29475,0
0.622937381268,29480,1
0.948763251305,29481,1
0.848796069622,29482,1
0.424422442913,29484,0
0.934861838818,29485,1
0.990177571774,29486,1
0.977274298668,29487,1
0.974371314049,29488,1
0.765890479088,29492,1
0.841705441475,29493,1
0.967730104923,29494,1
0.885262548923,29496,1
0.740196943283,29498,1
0.852339982986,29500,1
0.876204431057,29501,1
0.639024198055,29502,1
0.846307873726,29503,1
0.691494584084,29505,0
0.92873865366,29507,1
0.932482004166,29508,1
0.473128378391,29509,0
0.980071783066,29511,1
0.92745256424,29512,1
0.612810313702,29516,1
0.97068631649,29520,1
0.396483212709,29522,1
0.86889141798,29525,1
0.898966193199,29526,0
0.0567957870662,29528,0
0.514693260193,29529,1
0.950413942337,29530,1
0.983301401138,29531,1
0.887258708477,29534,1
0.837617456913,29535,1
0.809783041477,29536,1
0.919972300529,29540,1
0.582493007183,29542,1
0.413522392511,29547,1
0.848185241222,29549,1
0.942444503307,29550,1
0.973196685314,29551,1
0.910661637783,29552,1
0.687477648258,29553,1
0.873255372047,29557,0
0.899059414864,29558,1
0.865744888783,29560,0
0.876629948616,29561,1
0.489006310701,29562,0
0.978633522987,29563,1
0.866769373417,29566,1
0.698481559753,29567,0
0.943155705929,29571,1
0.777066886425,29575,0
0.826413989067,29577,1
0.78044718504,29578,1
0.524396300316,29579,0
0.955949068069,29580,1
0.865948617458,29581,1
0.596431553364,29582,1
0.679329276085,29583,1
0.499505996704,29589,1
0.892513990402,29591,0
0.454066097736,29592,1
0.789816081524,29593,0
0.980223536491,29597,1
0.797550082207,29598,1
0.851015865803,29602,1
0.933127403259,29604,0
0.703800559044,29605,0
0.0718812867999,29606,0
0.649517774582,29608,1
0.606855034828,29609,1
0.742710769176,29610,1
0.837825596333,29612,1
0.963887870312,29613,1
0.866908311844,29619,1
0.845547616482,29626,1
0.663762390614,29629,1
0.994667053223,29630,1
0.776837468147,29632,1
0.658211410046,29633,1
0.903077483177,29634,1
0.914877831936,29636,1
0.603190898895,29638,1
0.752301514149,29641,1
0.959186077118,29642,1
0.0281000994146,29643,0
0.957862794399,29645,1
0.953956186771,29647,1
0.807746708393,29649,1
0.941095471382,29650,1
0.768833339214,29652,1
0.399429112673,29656,0
0.582046329975,29657,1
0.595966517925,29658,0
0.797590374947,29659,1
0.705500900745,29663,1
0.583140790462,29668,1
0.600466251373,29669,1
0.604495227337,29672,1
0.804378867149,29674,1
0.591845750809,29675,0
0.884729862213,29677,1
0.596675097942,29679,1
0.903153777122,29681,1
0.576017856598,29683,1
0.950349330902,29685,1
0.707725465298,29686,1
0.693854868412,29688,1
0.99510961771,29690,1
0.79238319397,29691,1
0.980533480644,29692,1
0.81753218174,29693,1
0.738209724426,29694,1
0.621535301208,29696,1
0.996124923229,29698,1
0.884581804276,29700,0
0.727165877819,29703,1
0.762715280056,29704,0
0.611897230148,29705,1
0.837610185146,29706,1
0.613818645477,29707,1
0.730534732342,29708,1
0.90315425396,29709,1
0.625250577927,29710,1
0.803804218769,29711,1
0.926422476768,29712,1
0.971595287323,29713,1
0.965259730816,29714,1
0.516929447651,29715,1
0.869705796242,29720,1
0.915490150452,29721,1
0.927379250526,29722,1
0.142425626516,29726,0
0.600473821163,29729,0
0.670180618763,29730,0
0.93529433012,29732,1
0.815403282642,29733,1
0.635724782944,29734,1
0.994418740273,29739,1
0.76569545269,29740,1
0.973621189594,29741,1
0.768747270107,29744,1
0.727296829224,29745,0
0.869354367256,29747,1
0.958490908146,29748,1
0.867508888245,29749,1
0.995957672596,29750,1
0.663753330708,29751,0
0.821630477905,29752,1
0.622379422188,29756,1
0.781263530254,29758,1
0.766325831413,29764,1
0.810294270515,29769,1
0.695034980774,29778,1
0.685195803642,29779,0
0.857059955597,29781,1
0.80275118351,29783,1
0.991009950638,29785,1
0.824603796005,29786,1
0.99213796854,29790,1
0.987963318825,29793,1
0.966055989265,29794,1
0.706806004047,29797,1
0.846091866493,29798,0
0.970335960388,29799,1
0.857790887356,29800,1
0.983465790749,29802,1
0.864991307259,29805,1
0.860128223896,29806,1
0.710568249226,29808,1
0.967610001564,29812,1
0.750355362892,29813,1
0.98645311594,29816,1
0.80925577879,29817,1
0.974363386631,29821,1
0.981550097466,29822,1
0.561231017113,29823,1
0.399862021208,29825,1
0.759542405605,29828,1
0.930339276791,29829,1
0.470903396606,29830,0
0.835060417652,29831,1
0.632349550724,29832,0
0.807367026806,29834,1
0.849072337151,29835,0
0.989030539989,29836,1
0.74547457695,29838,1
0.913107812405,29840,1
0.855539381504,29841,1
0.979514360428,29843,1
0.976959824562,29844,1
0.76335978508,29847,1
0.740717530251,29848,1
0.673309385777,29849,0
0.97259503603,29850,1
0.961327910423,29851,1
0.899340748787,29854,1
0.705298125744,29855,0
0.956538796425,29856,1
0.596055746078,29857,1
0.956892549992,29859,1
0.903558075428,29860,1
0.907239019871,29862,1
0.937760174274,29863,1
0.98572820425,29865,1
0.989630281925,29867,1
0.729881346226,29868,1
0.918161273003,29870,1
0.754517734051,29871,1
0.957023739815,29872,1
0.774187505245,29873,1
0.757144510746,29874,1
0.997290015221,29875,1
0.947672903538,29876,0
0.475695699453,29878,0
0.629533231258,29879,0
0.80455827713,29880,1
0.5035790205,29882,0
0.788730144501,29885,0
0.72061496973,29886,0
0.92444652319,29889,0
0.644676685333,29891,0
0.762869000435,29892,1
0.877253472805,29896,1
0.864356577396,29898,1
0.527246713638,29901,0
0.674222648144,29903,1
0.199284672737,29908,0
0.785726249218,29910,1
0.42742189765,29911,0
0.878872692585,29912,1
0.485476583242,29913,1
0.932826697826,29915,1
0.928896427155,29917,0
0.842984318733,29918,1
0.304176330566,29919,1
0.823264718056,29921,1
0.913729190826,29923,1
0.764818906784,29924,0
0.905609071255,29925,1
0.778209626675,29926,1
0.934459686279,29927,1
0.713631689548,29931,1
0.994171440601,29937,1
0.614485740662,29939,1
0.971650779247,29941,1
0.970884382725,29943,1
0.850638985634,29944,1
0.654239833355,29949,0
0.682032644749,29951,0
0.947825670242,29954,1
0.93276911974,29955,1
0.876862823963,29958,1
0.582752227783,29961,1
0.970115482807,29963,1
0.858970046043,29966,1
0.947432696819,29968,1
0.549378037453,29969,1
0.933876991272,29970,1
0.654871284962,29974,0
0.985186755657,29976,1
0.985113501549,29977,1
0.848291933537,29979,1
0.642745494843,29982,0
0.722624123096,29983,1
0.849362313747,29984,1
0.912882328033,29985,1
0.932450890541,29988,1
0.827336072922,29990,1
0.764024734497,29995,0
0.854232728481,29996,0
0.980308890343,29997,0
0.914900362492,29998,1
0.887027442455,30003,1
0.640444517136,30004,1
0.498227983713,30005,0
0.896601974964,30007,1
0.810168147087,30008,1
0.805827498436,30009,1
0.990586817265,30012,1
0.958357334137,30013,1
0.980723559856,30021,1
0.886354446411,30028,1
0.917768418789,30030,1
0.889892101288,30033,0
0.651355981827,30035,0
0.960628449917,30036,1
0.703233122826,30041,1
0.997585654259,30042,1
0.79166084528,30044,1
0.831867098808,30047,1
0.747559964657,30048,0
0.979789972305,30051,1
0.631953477859,30052,1
0.0409125164151,30055,0
0.902239441872,30056,1
0.861129522324,30057,1
0.921579182148,30059,1
0.667159318924,30060,1
0.913793981075,30062,0
0.974959850311,30067,1
0.919739186764,30068,1
0.69414716959,30070,1
0.859611988068,30073,0
0.865430891514,30074,1
0.934635400772,30075,1
0.94203132391,30080,1
0.971978366375,30081,1
0.966504633427,30086,1
0.63290643692,30087,1
0.896938383579,30088,1
0.355842977762,30089,0
0.71815174818,30090,1
0.712797760963,30092,1
0.704368114471,30094,0
0.925244987011,30097,1
0.474628984928,30099,1
0.84765291214,30101,1
0.817158997059,30103,1
0.570374250412,30104,1
0.955734312534,30107,1
0.9259775877,30108,1
0.419565826654,30110,0
0.884806156158,30111,1
0.986566483974,30113,1
0.916302442551,30115,1
0.978942334652,30118,1
0.388821214437,30119,1
0.761133670807,30120,0
0.613621294498,30122,1
0.597897768021,30123,1
0.802742302418,30124,1
0.93572384119,30126,1
0.827085852623,30127,1
0.962097942829,30128,1
0.756435453892,30130,1
0.790779232979,30133,1
0.6195551157,30134,1
0.325126260519,30137,0
0.939200699329,30139,1
0.897378861904,30143,0
0.951789498329,30145,1
0.992114424706,30147,1
0.910287976265,30152,1
0.382737994194,30154,0
0.926316261292,30156,1
0.603315472603,30157,1
0.839518129826,30158,1
0.634031653404,30159,0
0.79210960865,30161,1
0.832898974419,30162,1
0.976411283016,30163,1
0.91323196888,30166,1
0.56590372324,30168,1
0.786260247231,30174,1
0.875141620636,30176,1
0.625629663467,30178,0
0.92269808054,30181,1
0.993091702461,30182,1
0.97611027956,30183,1
0.948700249195,30184,1
0.777691245079,30185,1
0.646074414253,30186,1
0.915354788303,30189,1
0.0286395009607,30190,0
0.856072068214,30192,0
0.792585015297,30195,0
0.942061662674,30196,1
0.967914283276,30198,1
0.638284385204,30199,0
0.932706236839,30201,1
0.596837997437,30202,1
0.467802375555,30203,0
0.405986398458,30205,1
0.745553731918,30208,1
0.683166503906,30209,1
0.110644742846,30211,0
0.857359290123,30215,1
0.961656570435,30216,1
0.992252767086,30217,1
0.593455374241,30218,1
0.967662274837,30221,1
0.856865048409,30226,1
0.982556521893,30234,1
0.722385168076,30235,1
0.918104887009,30237,1
0.895604133606,30238,1
0.573383927345,30239,1
0.987413287163,30241,1
0.970418930054,30244,1
0.386985689402,30246,1
0.917609810829,30247,1
0.959259450436,30250,1
0.836573779583,30251,0
0.939948320389,30252,1
0.965027213097,30253,1
