ID,XGB1234kb4c,target
35498,0.688014101058,1
35501,0.72961249277,0
35502,0.866063348416,1
35503,0.686654135338,0
35505,0.916472778036,1
35506,0.872311212815,1
35508,0.785966460724,1
35509,0.500399680256,0
35510,0.691568047337,1
35511,0.658536585366,1
35512,0.698912198912,1
35514,0.918715015819,1
35518,0.821153846154,1
35519,0.737938909506,1
35520,0.980553477936,1
35522,0.0224719101124,0
35523,0.844142259414,1
35524,0.781141034201,0
35528,0.95110505601,1
35529,0.851851851852,1
35532,0.964234104046,1
35533,0.953542872898,1
35534,0.802245789145,1
35535,0.872311212815,1
35538,0.798824593128,1
35541,0.778318810866,1
35542,0.912858249419,1
35543,0.651553468208,1
35544,0.410470409712,0
35545,0.80381348274,1
35547,0.408970976253,1
35551,0.895597210113,1
35553,0.642857142857,0
35554,0.840438871473,1
35555,0.500399680256,1
35558,0.960401267159,1
35561,0.86930545183,1
35562,0.959558823529,1
35564,0.697980272428,1
35566,0.921836228288,1
35568,0.950943396226,1
35569,0.961405244928,1
35570,0.687169811321,1
35571,0.687169811321,1
35572,0.757004830918,1
35577,0.737754452926,0
35579,0.651741293532,1
35581,0.618650217707,1
35582,0.658536585366,0
35585,0.956471271039,1
35586,0.840114887506,1
35589,0.941292356186,1
35590,0.587552742616,1
35593,0.590069284065,0
35594,0.7794995735,1
35595,0.812884784521,0
35597,0.18029739777,0
35598,0.801229508197,1
35599,0.963926174497,1
35600,0.798824593128,1
35602,0.97583429229,1
35606,0.621125143513,1
35607,0.872311212815,1
35610,0.418410041841,0
35611,0.840438871473,1
35612,0.898395721925,1
35613,0.804593373494,1
35614,0.136088709677,0
35615,0.737938909506,0
35616,0.912858249419,1
35626,0.958702064897,1
35628,0.80381348274,1
35629,0.940058479532,1
35632,0.856553147575,1
35639,0.500399680256,1
35640,0.808080808081,1
35644,0.909199237369,1
35645,0.695727084769,1
35646,0.700186219739,1
35650,0.479405806887,0
35652,0.85192563081,1
35653,0.565197428834,1
35655,0.618650217707,0
35656,0.781609195402,1
35657,0.950943396226,1
35661,0.953240477544,1
35662,0.80381348274,1
35667,0.563431247339,0
35673,0.737938909506,0
35675,0.166666666667,0
35676,0.662790697674,0
35681,0.983606557377,1
35682,0.839312406577,1
35687,0.177159590044,1
35691,0.617901234568,0
35692,0.895597210113,1
35693,0.408970976253,0
35697,0.708732057416,0
35698,0.683846153846,1
35699,0.636897590362,0
35700,0.690154440154,1
35701,0.773014959724,0
35702,0.651741293532,1
35703,0.776712046205,1
35704,0.920131845842,1
35705,0.652096342551,0
35707,0.687169811321,0
35710,0.543416572077,0
35713,0.85192563081,1
35715,0.687169811321,1
35721,0.956471271039,1
35722,0.687169811321,1
35723,0.804593373494,1
35724,0.917875069716,1
35725,0.913922691482,0
35726,0.764198782961,1
35727,0.363416988417,0
35733,0.801229508197,1
35735,0.64683600713,1
35736,0.841540626099,1
35737,0.737938909506,1
35739,0.841540626099,1
35740,0.861448711716,1
35741,0.566570188133,1
35743,0.652096342551,1
35746,0.980553477936,1
35749,0.939156626506,1
35750,0.821153846154,1
35751,0.764198782961,1
35752,0.697980272428,1
35753,0.617315738655,0
35754,0.658536585366,1
35755,0.941292356186,1
35756,0.872311212815,1
35758,0.785966460724,1
35760,0.16995447648,0
35761,0.737754452926,1
35762,0.893343419062,1
35763,0.697980272428,1
35766,0.646195326543,1
35767,0.873475609756,1
35768,0.777067153952,1
35769,0.939156626506,1
35771,0.501022494888,1
35773,0.851851851852,1
35775,0.623823316437,1
35776,0.853275794429,1
35777,0.0368763557484,0
35778,0.61316872428,1
35779,0.562852538276,0
35780,0.453514739229,0
35781,0.986445783133,1
35782,0.782608695652,1
35783,0.741778651808,1
35784,0.541907514451,1
35785,0.840114887506,1
35786,0.899330042313,1
35788,0.585742771685,1
35789,0.986445783133,1
35791,0.853275794429,1
35794,0.853275794429,1
35797,0.819090909091,1
35801,0.500399680256,1
35802,0.698912198912,1
35804,0.821153846154,1
35805,0.500399680256,1
35806,0.428018575851,1
35808,0.913922691482,1
35809,0.897851819377,1
35813,0.916472778036,1
35814,0.953542872898,1
35815,0.837927514038,1
35817,0.85039817975,1
35818,0.956989247312,1
35820,0.919764011799,1
35821,0.691568047337,1
35822,0.790922619048,1
35826,0.746397694525,1
35827,0.804593373494,1
35828,0.7794995735,0
35830,0.642857142857,0
35831,0.950943396226,1
35834,0.920131845842,1
35835,0.983761598858,1
35836,0.743243243243,1
35838,0.956471271039,1
35841,0.698912198912,1
35846,0.638603952965,1
35848,0.942105263158,1
35849,0.72961249277,0
35850,0.814891846922,1
35851,0.872311212815,1
35852,0.895597210113,1
35853,0.741778651808,1
35855,0.615428571429,0
35856,0.22131147541,1
35857,0.801229508197,1
35858,0.918313570488,1
35862,0.743243243243,1
35867,0.700186219739,0
35869,0.986445783133,1
35870,0.862208987547,0
35873,0.695727084769,1
35874,0.698912198912,1
35875,0.177159590044,0
35876,0.950943396226,1
35879,0.7794995735,1
35880,0.72961249277,1
35882,0.541362530414,0
35883,0.686654135338,1
35884,0.86930545183,1
35885,0.712166172107,1
35888,0.410470409712,0
35891,0.459420289855,0
35892,0.916472778036,1
35896,0.778318810866,1
35897,0.781141034201,1
35900,0.894568690096,1
35902,0.60706401766,1
35908,0.895597210113,0
35909,0.840114887506,1
35913,0.80381348274,1
35914,0.687169811321,1
35915,0.4888996139,0
35917,0.649006622517,1
35918,0.899330042313,1
35921,0.862208987547,1
35923,0.500399680256,0
35924,0.61316872428,1
35925,0.953542872898,1
35927,0.410470409712,1
35929,0.804593373494,1
35930,0.841540626099,1
35934,0.563431247339,0
35936,0.977412731006,1
35937,0.861928616155,1
35938,0.841540626099,1
35939,0.737754452926,0
35940,0.96287367406,1
35945,0.798824593128,1
35946,0.776712046205,1
35950,0.821153846154,1
35951,0.918715015819,1
35953,0.777067153952,1
35957,0.927536231884,1
35958,0.785223367698,1
35960,0.85039817975,1
35963,0.913922691482,0
35965,0.777932636469,1
35966,0.757004830918,1
35967,0.522316043426,1
35968,0.72961249277,1
35970,0.700186219739,1
35971,0.356748224152,0
35972,0.522316043426,1
35975,0.812884784521,0
35976,0.777932636469,1
35977,0.837927514038,0
35979,0.706445993031,1
35980,0.428018575851,1
35982,0.623823316437,1
35985,0.950943396226,1
35987,0.785966460724,0
35988,0.658536585366,0
35989,0.840438871473,1
35990,0.976527900797,1
35994,0.812884784521,1
35996,0.919764011799,0
35997,0.739804469274,1
36000,0.743498817967,1
36002,0.804593373494,1
36003,0.658833063209,0
36005,0.522316043426,1
36008,0.961405244928,1
36009,0.86930545183,0
36010,0.917875069716,0
36012,0.698912198912,1
36015,0.541907514451,1
36020,0.564864864865,1
36022,0.867699836868,1
36025,0.72961249277,0
36029,0.695727084769,1
36030,0.86962276638,0
36031,0.500399680256,0
36032,0.541362530414,1
36033,0.851851851852,1
36034,0.56830008673,0
36036,0.873475609756,1
36038,0.85192563081,1
36042,0.72961249277,0
36044,0.801229508197,1
36045,0.535405872193,0
36046,0.960401267159,1
36050,0.867699836868,1
36051,0.453514739229,1
36052,0.95110505601,1
36054,0.740109140518,1
36059,0.7794995735,1
36060,0.651553468208,1
36062,0.61316872428,1
36064,0.909210526316,1
36066,0.872311212815,1
36067,0.695727084769,0
36069,0.501796945193,1
36070,0.909199237369,1
36071,0.541907514451,1
36072,0.875,1
36073,0.866150442478,1
36074,0.56830008673,1
36075,0.899330042313,1
36078,0.646195326543,0
36081,0.801229508197,0
36085,0.686285714286,1
36087,0.918715015819,1
36089,0.918313570488,1
36093,0.80381348274,0
36095,0.801229508197,0
36096,0.80381348274,1
36101,0.804593373494,1
36102,0.396373056995,0
36103,0.894568690096,1
36104,0.565197428834,1
36106,0.971089696071,0
36107,0.979584261321,1
36108,0.638603952965,0
36111,0.961405244928,1
36113,0.56830008673,0
36114,0.562852538276,1
36116,0.866883116883,1
36121,0.460024600246,0
36123,0.697980272428,1
36125,0.950943396226,1
36128,0.764198782961,1
36129,0.918715015819,1
36132,0.870615486433,1
36135,0.99556400507,1
36137,0.686654135338,1
36139,0.646195326543,0
36140,0.953240477544,1
36143,0.617315738655,0
36146,0.940058479532,1
36149,0.72961249277,1
36153,0.917875069716,1
36154,0.652096342551,1
36155,0.479405806887,0
36157,0.690154440154,1
36160,0.93986636971,1
36165,0.764198782961,1
36168,0.960163432074,1
36170,0.953240477544,1
36172,0.641911764706,0
36173,0.941292356186,1
36174,0.86962276638,1
36177,0.565197428834,0
36178,0.918313570488,1
36179,0.740109140518,1
36181,0.740109140518,1
36182,0.72961249277,1
36183,0.792915531335,1
36184,0.617315738655,1
36187,0.501796945193,1
36188,0.638603952965,1
36192,0.872311212815,1
36197,0.737754452926,1
36198,0.851851851852,1
36199,0.565197428834,1
36201,0.846220677672,1
36203,0.446614583333,0
36206,0.7794995735,0
36207,0.652096342551,1
36208,0.743243243243,1
36210,0.683846153846,0
36212,0.649006622517,0
36213,0.960401267159,1
36215,0.894568690096,1
36216,0.566570188133,0
36218,0.737754452926,1
36219,0.740109140518,0
36220,0.979508196721,1
36221,0.621125143513,0
36222,0.96287367406,1
36226,0.740109140518,0
36227,0.912858249419,1
36228,0.695727084769,0
36229,0.844142259414,1
36230,0.920131845842,1
36231,0.774215867159,1
36237,0.636897590362,0
36238,0.976298997265,1
36241,0.651553468208,1
36242,0.541907514451,0
36244,0.565197428834,0
36245,0.867699836868,0
36248,0.960401267159,1
36249,0.743243243243,0
36250,0.686654135338,1
36254,0.740109140518,1
36255,0.428018575851,0
36258,0.045,0
36259,0.128032345013,0
36264,0.95110505601,1
36273,0.687169811321,0
36274,0.651553468208,1
36279,0.708730741012,1
36281,0.983606557377,1
36283,0.927536231884,1
36285,0.950943396226,1
36287,0.840438871473,1
36289,0.618650217707,0
36292,0.960163432074,1
36293,0.958702064897,1
36294,0.786030428769,1
36295,0.802245789145,1
36297,0.844142259414,1
36299,0.465016146394,0
36301,0.657863501484,1
36305,0.737938909506,0
36306,0.700537955768,1
36308,0.990415335463,1
36310,0.691568047337,1
36312,0.646195326543,0
36314,0.446614583333,0
36317,0.743498817967,1
36318,0.918715015819,1
36319,0.861448711716,0
36321,0.899330042313,1
36324,0.633903133903,0
36325,0.80381348274,1
36326,0.590069284065,0
36327,0.778318810866,1
36328,0.501796945193,0
36330,0.712166172107,0
36331,0.781141034201,1
36332,0.781141034201,1
36333,0.617315738655,1
36334,0.617315738655,1
36335,0.4888996139,0
36336,0.986445783133,1
36339,0.861928616155,1
36341,0.897851819377,1
36344,0.7794995735,1
36346,0.918313570488,1
36347,0.917875069716,1
36348,0.80381348274,1
36349,0.618650217707,1
36350,0.964234104046,1
36353,0.918313570488,1
36356,0.916472778036,1
36357,0.362154150198,1
36359,0.917875069716,1
36361,0.564864864865,1
36364,0.700074515648,0
36366,0.618650217707,0
36368,0.860897435897,1
36369,0.862208987547,1
36371,0.847107438017,1
36374,0.897851819377,1
36375,0.658536585366,0
36377,0.856553147575,1
36378,0.971089696071,1
36379,0.956471271039,1
36383,0.708730741012,0
36387,0.903785488959,1
36388,0.833333333333,0
36390,0.95110505601,1
36391,0.646195326543,1
36392,0.479405806887,0
36393,0.840114887506,1
36395,0.866150442478,1
36400,0.917875069716,1
36401,0.986445783133,1
36402,0.740109140518,0
36404,0.745555555556,1
36407,0.562852538276,1
36408,0.623823316437,0
36410,0.777932636469,1
36416,0.651553468208,0
36417,0.790922619048,1
36423,0.60706401766,0
36424,0.778318810866,1
36426,0.919546436285,1
36427,0.646195326543,1
36428,0.61316872428,1
36433,0.777067153952,1
36436,0.919764011799,1
36438,0.773014959724,1
36439,0.939156626506,1
36440,0.686285714286,0
36443,0.618650217707,1
36448,0.617315738655,1
36449,0.690154440154,1
36452,0.64683600713,0
36455,0.872311212815,1
36456,0.872311212815,1
36457,0.781141034201,0
36458,0.708732057416,0
36460,0.833333333333,1
36462,0.698912198912,0
36463,0.71102661597,0
36465,0.918715015819,1
36466,0.781141034201,1
36467,0.840438871473,1
36468,0.743498817967,1
36470,0.688014101058,1
36471,0.647940074906,1
36472,0.973520249221,1
36473,0.4888996139,1
36474,0.804593373494,1
36475,0.479405806887,0
36476,0.916472778036,1
36479,0.737754452926,1
36480,0.861448711716,0
36481,0.500399680256,1
36482,0.458706467662,0
36483,0.687169811321,0
36485,0.844142259414,1
36488,0.690154440154,1
36498,0.61970074813,1
36500,0.919764011799,1
36501,0.638603952965,0
36502,0.743243243243,1
36504,0.662790697674,1
36506,0.700980392157,0
36511,0.458904109589,1
36513,0.872311212815,1
36515,0.421708185053,1
36518,0.777067153952,1
36523,0.97583429229,1
36525,0.840438871473,1
36526,0.794871794872,1
36529,0.895597210113,1
36531,0.567023554604,1
36534,0.658536585366,0
36535,0.638603952965,1
36539,0.950943396226,1
36540,0.686285714286,1
36542,0.851851851852,1
36543,0.501796945193,1
36544,0.950943396226,1
36545,0.565197428834,1
36546,0.961405244928,1
36547,0.950943396226,1
36550,0.690154440154,1
36551,0.798824593128,1
36552,0.861928616155,1
36554,0.911007025761,1
36555,0.981798715203,1
36556,0.465016146394,0
36557,0.861928616155,0
36558,0.541907514451,1
36561,0.662790697674,0
36562,0.94385026738,1
36566,0.482563619227,1
36567,0.801229508197,0
36569,0.543416572077,1
36577,0.737938909506,1
36578,0.592920353982,0
36581,0.778318810866,1
36582,0.862208987547,1
36585,0.965478841871,1
36589,0.844142259414,1
36590,0.781141034201,1
36591,0.500399680256,0
36595,0.980553477936,1
36596,0.636897590362,1
36600,0.700186219739,1
36601,0.919764011799,1
36602,0.567023554604,1
36604,0.61316872428,0
36605,0.804593373494,1
36606,0.658833063209,1
36607,0.553719008264,0
36608,0.953240477544,1
36611,0.841540626099,1
36612,0.804593373494,1
36613,0.769503546099,1
36615,0.638603952965,0
36616,0.562852538276,0
36617,0.840114887506,1
36618,0.804593373494,1
36619,0.460024600246,1
36625,0.971089696071,1
36630,0.801229508197,0
36635,0.565197428834,1
36636,0.840438871473,1
36639,0.700186219739,1
36640,0.781141034201,1
36648,0.915831663327,1
36649,0.812330009066,1
36651,0.840438871473,1
36653,0.821153846154,1
36656,0.913922691482,1
36658,0.894568690096,1
36660,0.700074515648,1
36664,0.821153846154,1
36668,0.458904109589,0
36669,0.753571428571,0
36673,0.897851819377,1
36675,0.872311212815,1
36676,0.862208987547,1
36678,0.698912198912,1
36679,0.897851819377,1
36680,0.565197428834,0
36681,0.971553610503,1
36683,0.585742771685,1
36685,0.781141034201,1
36686,0.913922691482,1
36690,0.911007025761,1
36691,0.421708185053,1
36699,0.658833063209,1
36700,0.819090909091,1
36702,0.974358974359,1
36705,0.80381348274,1
36706,0.840114887506,1
36708,0.853275794429,1
36710,0.657863501484,1
36712,0.812330009066,1
36717,0.697980272428,1
36726,0.686654135338,1
36727,0.897851819377,1
36734,0.867699836868,1
36735,0.982876712329,1
36738,0.909210526316,1
36742,0.917875069716,1
36743,0.677494199536,1
36744,0.802245789145,1
36745,0.983789954338,1
36747,0.764198782961,1
36748,0.862208987547,0
36749,0.953542872898,1
36752,0.974012474012,1
36753,0.919764011799,1
36754,0.585742771685,1
36755,0.638603952965,0
36757,0.853275794429,1
36758,0.651553468208,0
36759,0.740109140518,1
36761,0.686654135338,0
36762,0.651553468208,1
36763,0.812330009066,1
36765,0.7949932341,0
36766,0.373979591837,1
36767,0.565197428834,0
36768,0.587552742616,0
36770,0.85039817975,1
36771,0.64683600713,0
36773,0.86962276638,1
36775,0.739804469274,1
36776,0.617901234568,1
36778,0.415011037528,0
36780,0.686285714286,1
36782,0.708730741012,1
36783,0.556390977444,1
36784,0.500399680256,0
36785,0.804593373494,1
36786,0.897851819377,1
36788,0.920131845842,1
36792,0.7949932341,1
36794,0.802245789145,1
36795,0.700537955768,1
36797,0.646195326543,1
36798,0.647940074906,1
36800,0.587552742616,1
36801,0.136088709677,0
36802,0.895597210113,1
36804,0.535405872193,0
36805,0.912870571222,0
36806,0.72961249277,0
36808,0.739804469274,1
36810,0.983401430031,1
36811,0.897851819377,0
36813,0.737754452926,0
36814,0.802245789145,1
36815,0.562422744129,0
36816,0.615428571429,1
36817,0.698912198912,1
36818,0.96287367406,1
36819,0.638603952965,1
36820,0.638603952965,0
36821,0.960401267159,1
36823,0.804593373494,1
36824,0.638603952965,1
36829,0.739804469274,0
36830,0.740109140518,1
36831,0.953542872898,1
36833,0.410470409712,0
36834,0.7794995735,1
36835,0.851851851852,1
36836,0.861928616155,1
36837,0.894568690096,0
36838,0.949884792627,1
36839,0.837927514038,1
36840,0.964234104046,1
36841,0.80381348274,0
36843,0.618650217707,1
36844,0.781141034201,1
36845,0.741778651808,1
36858,0.781141034201,1
36861,0.96287367406,1
36863,0.971553610503,1
36864,0.804593373494,1
36865,0.953542872898,1
36866,0.641911764706,1
36867,0.773014959724,1
36871,0.700186219739,1
36873,0.639240506329,1
36874,0.61316872428,1
36876,0.4888996139,0
36877,0.893343419062,1
36879,0.482563619227,0
36881,0.870615486433,1
36882,0.873475609756,1
36883,0.872311212815,1
36884,0.617901234568,1
36886,0.737754452926,1
36887,0.956471271039,1
36888,0.458706467662,1
36889,0.918313570488,1
36890,0.960401267159,1
36891,0.804593373494,1
36892,0.918313570488,1
36893,0.700074515648,0
36894,0.698912198912,1
36895,0.80487804878,1
36896,0.840114887506,1
36900,0.743498817967,1
36901,0.91784989858,1
36902,0.740109140518,1
36903,0.777067153952,1
36906,0.958702064897,1
36910,0.0368763557484,0
36912,0.563431247339,1
36916,0.781141034201,1
36927,0.535405872193,0
36928,0.590069284065,0
36929,0.804593373494,1
36930,0.428018575851,1
36932,0.698912198912,0
36934,0.510504201681,1
36936,0.983401430031,1
36937,0.363416988417,1
36938,0.913922691482,1
36942,0.753571428571,1
36943,0.994635798984,1
36944,0.85039817975,1
36945,0.956471271039,1
36946,0.652096342551,1
36947,0.870615486433,1
36950,0.547037422037,0
36951,0.899330042313,1
36955,0.867699836868,1
36957,0.950943396226,1
36958,0.786030428769,1
36959,0.847107438017,1
36960,0.917875069716,1
36961,0.841540626099,1
36963,0.636897590362,1
36964,0.362154150198,1
36967,0.541907514451,1
36968,0.953542872898,1
36969,0.585742771685,1
36975,0.913922691482,1
36979,0.700074515648,1
36982,0.872311212815,1
36987,0.56830008673,1
36988,0.638603952965,1
36989,0.919764011799,1
36990,0.56830008673,1
36994,0.539883268482,0
36995,0.853275794429,1
36997,0.700074515648,1
36998,0.93986636971,1
36999,0.860897435897,1
37001,0.786030428769,1
37005,0.899330042313,1
37006,0.533632286996,0
37008,0.778318810866,1
37011,0.618650217707,0
37013,0.739804469274,1
37015,0.974358974359,1
37020,0.96287367406,1
37021,0.702127659574,0
37023,0.562852538276,0
37024,0.804593373494,1
37025,0.595808383234,1
37026,0.415011037528,0
37028,0.861928616155,1
37029,0.373979591837,1
37031,0.804593373494,1
37033,0.646195326543,1
37034,0.851851851852,1
37036,0.866150442478,1
37037,0.791836734694,1
37040,0.953240477544,1
37042,0.86962276638,1
37043,0.781141034201,1
37044,0.687169811321,1
37046,0.916472778036,1
37048,0.812884784521,0
37050,0.562852538276,1
37054,0.59900990099,0
37060,0.866150442478,0
37061,0.644168962351,1
37062,0.867699836868,0
37063,0.128032345013,0
37064,0.956471271039,1
37066,0.434993924666,0
37068,0.840438871473,1
37069,0.853275794429,1
37070,0.95110505601,1
37071,0.80487804878,1
37074,0.812330009066,1
37075,0.662790697674,1
37076,0.745555555556,1
37079,0.398601398601,0
37083,0.777067153952,1
37089,0.946870451237,1
37090,0.80487804878,1
37093,0.764198782961,0
37095,0.872311212815,1
37096,0.814814814815,1
37099,0.840114887506,1
37100,0.848857644991,1
37102,0.564864864865,0
37104,0.700537955768,1
37106,0.971553610503,1
37107,0.911007025761,1
37109,0.867699836868,1
37110,0.974358974359,1
37112,0.908045977011,1
37114,0.638603952965,0
37117,0.61316872428,1
37118,0.526162790698,1
37120,0.72961249277,1
37121,0.644168962351,1
37122,0.562422744129,1
37124,0.953542872898,1
37125,0.746397694525,1
37126,0.851851851852,1
37128,0.840114887506,1
37129,0.0374449339207,0
37130,0.86962276638,1
37133,0.617315738655,0
37136,0.743243243243,0
37137,0.893343419062,1
37138,0.698912198912,1
37139,0.840438871473,1
37140,0.976298997265,1
37141,0.983271375465,1
37145,0.953542872898,1
37146,0.804593373494,1
37149,0.853275794429,1
37150,0.899330042313,0
37151,0.774215867159,0
37152,0.644168962351,1
37157,0.821153846154,1
37158,0.745555555556,1
37161,0.644168962351,0
37164,0.567023554604,0
37165,0.916472778036,1
37166,0.617315738655,1
37167,0.652096342551,0
37171,0.844142259414,1
37175,0.778318810866,1
37177,0.951109789223,1
37178,0.712166172107,1
37184,0.618650217707,1
37186,0.686654135338,0
37187,0.786030428769,1
37188,0.867263843648,0
37190,0.921783625731,1
37194,0.915831663327,1
37195,0.919546436285,1
37198,0.856553147575,1
37200,0.96287367406,0
37201,0.80381348274,0
37203,0.618650217707,0
37204,0.491264559068,1
37209,0.856553147575,1
37211,0.410470409712,1
37212,0.0368763557484,0
37213,0.866150442478,0
37215,0.840873634945,0
37216,0.541362530414,1
37220,0.737754452926,0
37221,0.804593373494,1
37222,0.953240477544,1
37224,0.774215867159,1
37235,0.743498817967,1
37236,0.694444444444,1
37237,0.533632286996,1
37239,0.918715015819,1
37240,0.80487804878,1
37248,0.700074515648,1
37249,0.841540626099,1
37251,0.623823316437,1
37253,0.646195326543,0
37256,0.688014101058,1
37261,0.687169811321,1
37262,0.844142259414,1
37265,0.737754452926,1
37269,0.971089696071,1
37272,0.852941176471,1
37273,0.953240477544,1
37275,0.808080808081,1
37277,0.408970976253,1
37278,0.690154440154,0
37279,0.501022494888,0
37280,0.801229508197,1
37284,0.636897590362,1
37289,0.979584261321,1
37290,0.363416988417,0
37291,0.913922691482,1
37293,0.59900990099,0
37296,0.441340782123,0
37298,0.539883268482,1
37300,0.500399680256,0
37301,0.953240477544,0
37302,0.61316872428,1
37303,0.953542872898,1
37307,0.786030428769,1
37309,0.501796945193,0
37310,0.396373056995,0
37311,0.460207612457,0
37312,0.684647302905,1
37317,0.88,1
37318,0.533519553073,0
37319,0.80381348274,1
37320,0.7794995735,0
37322,0.687169811321,1
37324,0.80381348274,0
37325,0.741778651808,0
37326,0.973938942666,1
37327,0.973938942666,1
37328,0.746397694525,1
37329,0.953240477544,0
37330,0.740109140518,1
37338,0.526162790698,0
37343,0.686654135338,1
37344,0.743498817967,1
37346,0.646195326543,0
37347,0.918367346939,1
37349,0.80487804878,0
37352,0.590069284065,0
37354,0.862208987547,1
37355,0.974358974359,1
37356,0.501022494888,1
37357,0.739804469274,1
37358,0.950943396226,1
37360,0.737754452926,1
37361,0.739804469274,1
37363,0.920131845842,1
37365,0.777067153952,1
37366,0.64683600713,0
37370,0.652096342551,1
37371,0.804593373494,0
37372,0.72961249277,0
37373,0.739804469274,1
37375,0.743498817967,1
37378,0.949884792627,1
37381,0.700186219739,1
37383,0.698912198912,1
37388,0.837927514038,1
37389,0.737754452926,0
37390,0.652096342551,1
37391,0.686654135338,1
37393,0.798824593128,1
37394,0.737754452926,0
37396,0.764198782961,1
37399,0.737754452926,1
37401,0.781609195402,1
37408,0.866150442478,1
37409,0.697980272428,1
37413,0.777067153952,1
37419,0.956471271039,1
37420,0.647940074906,1
37422,0.562852538276,1
37424,0.916472778036,1
37425,0.895597210113,1
37429,0.777067153952,1
37430,0.918715015819,1
37431,0.465016146394,1
37432,0.700537955768,1
37434,0.856553147575,1
37435,0.565197428834,0
37437,0.918313570488,1
37438,0.916472778036,1
37439,0.563431247339,0
37440,0.697980272428,1
37441,0.990415335463,1
37442,0.95110505601,1
37445,0.712166172107,1
37451,0.840438871473,1
37457,0.18029739777,0
37462,0.698912198912,1
37463,0.781141034201,0
37464,0.708730741012,1
37466,0.686285714286,1
37468,0.764117647059,1
37469,0.691568047337,1
37474,0.698912198912,1
37475,0.564864864865,0
37476,0.982993197279,1
37477,0.836571428571,0
37478,0.658536585366,0
37479,0.64683600713,1
37480,0.804593373494,1
37482,0.415011037528,0
37483,0.960163432074,1
37484,0.958702064897,1
37485,0.633903133903,0
37487,0.893343419062,1
37489,0.745555555556,1
37490,0.636897590362,1
37491,0.983761598858,1
37494,0.776712046205,0
37496,0.846220677672,1
37497,0.047619047619,0
37498,0.840438871473,1
37500,0.979508196721,1
37503,0.804593373494,1
37508,0.64683600713,1
37509,0.644168962351,1
37511,0.979508196721,1
37512,0.662790697674,1
37513,0.927536231884,1
37514,0.647940074906,1
37515,0.501796945193,0
37518,0.7794995735,1
37520,0.688014101058,1
37523,0.71102661597,1
37525,0.737938909506,1
37526,0.778318810866,1
37527,0.874810318665,1
37531,0.80381348274,1
37534,0.961405244928,1
37536,0.912870571222,1
37538,0.623724489796,0
37540,0.812884784521,1
37541,0.774215867159,1
37542,0.617901234568,1
37543,0.802245789145,0
37545,0.895597210113,0
37546,0.971089696071,1
37547,0.848857644991,1
37552,0.662790697674,1
37555,0.80381348274,0
37556,0.913922691482,1
37558,0.981798715203,1
37560,0.839312406577,1
37562,0.798824593128,1
37563,0.128032345013,0
37566,0.840438871473,1
37567,0.623724489796,1
37569,0.920131845842,0
37571,0.862208987547,1
37572,0.698912198912,0
37577,0.949884792627,1
37578,0.563431247339,1
37579,0.862208987547,1
37582,0.700074515648,0
37587,0.776712046205,1
37588,0.688014101058,1
37591,0.651553468208,0
37594,0.821153846154,1
37599,0.646195326543,1
37600,0.543416572077,1
37602,0.737938909506,1
37604,0.840438871473,1
37605,0.623724489796,0
37606,0.617315738655,1
37607,0.662790697674,0
37608,0.953542872898,0
37610,0.950943396226,1
37611,0.913922691482,1
37613,0.617901234568,1
37616,0.893343419062,1
37617,0.396373056995,1
37625,0.56830008673,1
37626,0.740109140518,1
37628,0.128032345013,0
37631,0.56830008673,1
37632,0.177159590044,0
37633,0.764198782961,0
37635,0.91784989858,1
37637,0.862208987547,0
37638,0.777067153952,1
37639,0.853275794429,1
37643,0.853275794429,1
37644,0.72961249277,1
37647,0.64683600713,1
37652,0.61970074813,1
37653,0.737754452926,0
37655,0.953542872898,1
37656,0.566570188133,1
37658,0.912870571222,1
37660,0.587552742616,1
37668,0.802245789145,1
37673,0.741778651808,0
37676,0.911007025761,1
37677,0.0357894736842,0
37679,0.373979591837,0
37681,0.918715015819,1
37688,0.919546436285,1
37690,0.837927514038,1
37695,0.975088967972,1
37697,0.872311212815,1
37698,0.912870571222,1
37699,0.844142259414,1
37700,0.708730741012,1
37701,0.737938909506,1
37702,0.781141034201,1
37704,0.515217391304,1
37705,0.662790697674,1
37706,0.872311212815,1
37707,0.979222520107,1
37709,0.918715015819,0
37710,0.967325227964,1
37711,0.686654135338,1
37712,0.312101910828,0
37713,0.0224719101124,0
37719,0.541907514451,1
37720,0.757004830918,1
37722,0.61970074813,1
37723,0.781141034201,1
37724,0.851851851852,1
37725,0.814891846922,1
37727,0.86962276638,1
37728,0.95110505601,1
37729,0.743498817967,1
37730,0.688014101058,1
37731,0.844142259414,1
37732,0.899330042313,1
37734,0.86930545183,1
37737,0.86930545183,1
37738,0.737754452926,1
37740,0.662790697674,1
37742,0.690154440154,1
37743,0.781141034201,1
37746,0.565197428834,1
37747,0.830909090909,0
37749,0.804593373494,1
37750,0.687169811321,1
37751,0.657863501484,0
37752,0.741778651808,1
37754,0.773014959724,1
37755,0.918313570488,1
37758,0.870615486433,1
37761,0.646195326543,1
37765,0.647940074906,0
37768,0.60706401766,0
37771,0.553990610329,1
37773,0.743243243243,0
37774,0.741778651808,0
37776,0.909199237369,1
37777,0.745555555556,1
37778,0.862208987547,1
37779,0.853275794429,1
37780,0.7794995735,1
37782,0.690154440154,0
37783,0.974358974359,1
37784,0.918313570488,1
37785,0.861928616155,1
37786,0.623823316437,0
37789,0.974358974359,1
